0.674361,0.592618,-0.164771,-0.254895,-0.207732,0.0856892,-0.417954,-0.176141,0.181471,-0.035065,
-0.288858,-0.0947541,0.264089,0.00799339,0.233267,-0.129176,-0.155207,0.170059,0.112908,0.0809664,
-0.179992,0.201315,-0.554495,-0.511308,0.453238,0.282498,0.662018,0.132206,0.363867,0.350178,
0.154686,-0.47456,-0.399995,0.131624,-0.139578,-0.39427,0.0470922,-0.010868,-0.180131,0.350613,
0.0937871,-0.832756,-1.08018,0.00649642,-0.0711305,0.636742,0.217384,0.256563,-0.0629245,-0.589905,
-0.145453,0.212668,-0.0546031,-0.0934743,-0.125463,0.509227,0.0116557,0.390709,0.564731,-0.144743,
-0.105694,-0.439002,0.0665894,0.346859,0.0200052,-0.249888,-0.471345,0.612843,0.208567,-0.207496,
0.289635,-0.0692591,0.556117,0.415871,0.030617,0.626767,-0.287528,0.119795,-0.180071,-0.209395,
